date_rep,center,group,uah_paym,paym_type,paym_direction
31.01.2018,C_2,Group 91,16.23847742,Own money from other bank,IN
31.01.2018,C_2,Group 91,1.04239578,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 91,1.82786964,To themselves in other bank,OUT
31.01.2018,C_2,Group 139,22.71115723,Own money from other bank,IN
31.01.2018,C_2,Group 404,1.35966573,Money from other bank,IN
31.01.2018,C_2,Group 404,3.89496346,To themselves in other bank,OUT
31.01.2018,C_2,Group 60,15.18070661,Money from other bank,IN
31.01.2018,C_2,Group 60,8.12582295,Own money from other bank,IN
31.01.2018,C_2,Group 60,1.09409543,To CB client in other bank,OUT
31.01.2018,C_2,Group 60,8.44867846,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 60,4.10242989,To themselves in other bank,OUT
31.01.2018,C_2,Group 430,59.76924028,Money from other bank,IN
31.01.2018,C_2,Group 430,2.08185608,Own money from other bank,IN
31.01.2018,C_2,Group 430,9.03366619,To CB client in other bank,OUT
31.01.2018,C_2,Group 430,18.13139786,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 430,35.76296593,To themselves in other bank,OUT
31.01.2018,C_2,Group 364,14.87473722,Money from other bank,IN
31.01.2018,C_2,Group 364,2.44911267,Own money from other bank,IN
31.01.2018,C_2,Group 364,0.00117308,To CB client in other bank,OUT
31.01.2018,C_2,Group 364,1.03136507,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 364,9.40023097,To themselves in other bank,OUT
31.01.2018,C_2,Group 542,0.26549679,Money from other bank,IN
31.01.2018,C_2,Group 542,0.64348279,Own money from other bank,IN
31.01.2018,C_2,Group 542,0.5366573,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 542,1.03335765,To themselves in other bank,OUT
31.01.2018,C_2,Group 61,0.75703857,To themselves in other bank,OUT
31.01.2018,C_2,Group 108,0.00003785,To CB client in other bank,OUT
31.01.2018,C_2,Group 108,0.18834885,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 108,0.02271116,To themselves in other bank,OUT
31.01.2018,C_2,Group 31,20.90819123,Money from other bank,IN
31.01.2018,C_2,Group 31,2.29441772,Own money from other bank,IN
31.01.2018,C_2,Group 31,3.12716972,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 31,23.05321255,To themselves in other bank,OUT
31.01.2018,C_2,Group 278,0.11355579,Own money from other bank,IN
31.01.2018,C_2,Group 50,19.69489098,Money from other bank,IN
31.01.2018,C_2,Group 50,0.12112617,Own money from other bank,IN
31.01.2018,C_2,Group 50,0.79808352,To CB client in other bank,OUT
31.01.2018,C_2,Group 50,3.86554208,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 50,1.72826526,To themselves in other bank,OUT
31.01.2018,C_2,Group 183,196.21841645,Money from other bank,IN
31.01.2018,C_2,Group 183,39.75777332,Own money from other bank,IN
31.01.2018,C_2,Group 183,65.16504393,To CB client in other bank,OUT
31.01.2018,C_2,Group 183,181.80720023,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 183,2.77214618,To themselves in other bank,OUT
31.01.2018,C_2,Group 257,2.94123478,Money from other bank,IN
31.01.2018,C_2,Group 257,0.00592277,To CB client in other bank,OUT
31.01.2018,C_2,Group 257,0.3618838,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 257,2.67160577,To themselves in other bank,OUT
31.01.2018,C_2,Group 141,2.22415976,Money from other bank,IN
31.01.2018,C_2,Group 141,2.3452277,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 3,0.24509524,Own money from other bank,IN
31.01.2018,C_2,Group 3,0.05998194,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 300,16.41514097,Money from other bank,IN
31.01.2018,C_2,Group 300,0.03974453,Own money from other bank,IN
31.01.2018,C_2,Group 300,0.03662591,To CB client in other bank,OUT
31.01.2018,C_2,Group 300,5.70115165,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 300,1.20297215,To themselves in other bank,OUT
31.01.2018,C_2,Group 97,0.16177492,Money from other bank,IN
31.01.2018,C_2,Group 97,0.16407445,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 97,0.00134601,To themselves in other bank,OUT
31.01.2018,C_2,Group 161,11.04908047,Money from other bank,IN
31.01.2018,C_2,Group 161,0.15140771,Own money from other bank,IN
31.01.2018,C_2,Group 161,15.91811075,To CB client in other bank,OUT
31.01.2018,C_2,Group 161,10.74849179,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 161,2.60082268,To themselves in other bank,OUT
31.01.2018,C_2,Group 483,53.28983408,Money from other bank,IN
31.01.2018,C_2,Group 483,0.87326213,To CB client in other bank,OUT
31.01.2018,C_2,Group 483,18.71279439,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 483,20.30029218,To themselves in other bank,OUT
31.01.2018,C_2,Group 392,1.82629921,Money from other bank,IN
31.01.2018,C_2,Group 392,1.68043132,Own money from other bank,IN
31.01.2018,C_2,Group 392,0.00567779,To CB client in other bank,OUT
31.01.2018,C_2,Group 392,0.78036709,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 392,2.20993527,To themselves in other bank,OUT
31.01.2018,C_2,Group 98,1.85111088,Money from other bank,IN
31.01.2018,C_2,Group 98,0.00643483,Own money from other bank,IN
31.01.2018,C_2,Group 98,1.21509747,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 104,0.07687727,Money from other bank,IN
31.01.2018,C_2,Group 104,1.52738816,Own money from other bank,IN
31.01.2018,C_2,Group 104,0.4054918,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 42,8.13459477,Money from other bank,IN
31.01.2018,C_2,Group 42,2.64963501,Own money from other bank,IN
31.01.2018,C_2,Group 42,0.45123972,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 42,9.46298218,To themselves in other bank,OUT
31.01.2018,C_2,Group 44,6.35210549,Money from other bank,IN
31.01.2018,C_2,Group 44,7.17218345,Own money from other bank,IN
31.01.2018,C_2,Group 44,0.70274478,To CB client in other bank,OUT
31.01.2018,C_2,Group 44,4.48203792,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 44,7.76948689,To themselves in other bank,OUT
31.01.2018,C_2,Group 433,1.06114868,Money from other bank,IN
31.01.2018,C_2,Group 433,0.00784532,To CB client in other bank,OUT
31.01.2018,C_2,Group 433,0.28111325,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 433,0.01254072,To themselves in other bank,OUT
31.01.2018,C_2,Group 115,1.54032595,Money from other bank,IN
31.01.2018,C_2,Group 115,0.00057499,To CB client in other bank,OUT
31.01.2018,C_2,Group 115,0.51872697,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 115,0.02894348,To themselves in other bank,OUT
31.01.2018,C_2,Group 294,16.09167706,Money from other bank,IN
31.01.2018,C_2,Group 294,0.19607299,Own money from other bank,IN
31.01.2018,C_2,Group 294,1.71639571,To CB client in other bank,OUT
31.01.2018,C_2,Group 294,5.27546111,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 294,0.01521648,To themselves in other bank,OUT
31.01.2018,C_2,Group 306,10.71609145,Money from other bank,IN
31.01.2018,C_2,Group 306,0.0018926,Own money from other bank,IN
31.01.2018,C_2,Group 306,0.00971092,To CB client in other bank,OUT
31.01.2018,C_2,Group 306,2.36798931,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 306,0.04007232,To themselves in other bank,OUT
31.01.2018,C_2,Group 287,47.1242703,Money from other bank,IN
31.01.2018,C_2,Group 287,9.85698982,To CB client in other bank,OUT
31.01.2018,C_2,Group 287,32.69180151,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 287,3.75997554,To themselves in other bank,OUT
31.01.2018,C_2,Group 11,19.00579545,Money from other bank,IN
31.01.2018,C_2,Group 11,0.02308968,Own money from other bank,IN
31.01.2018,C_2,Group 11,0.00002271,To CB client in other bank,OUT
31.01.2018,C_2,Group 11,0.43968048,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 11,30.56259354,To themselves in other bank,OUT
31.01.2018,C_2,Group 219,0.7497218,Money from other bank,IN
31.01.2018,C_2,Group 219,4.44171135,Own money from other bank,IN
31.01.2018,C_2,Group 219,1.79895202,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 63,0.00613201,Own money from other bank,IN
31.01.2018,C_2,Group 63,0.01148593,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 63,0.33271845,To themselves in other bank,OUT
31.01.2018,C_2,Group 149,31.70204593,Money from other bank,IN
31.01.2018,C_2,Group 149,0.05482415,To CB client in other bank,OUT
31.01.2018,C_2,Group 149,43.32673544,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 149,12.06093568,To themselves in other bank,OUT
31.01.2018,C_2,Group 324,15.60808706,Money from other bank,IN
31.01.2018,C_2,Group 324,10.35523691,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 324,0.05219781,To themselves in other bank,OUT
31.01.2018,C_2,Group 346,9.29486015,Money from other bank,IN
31.01.2018,C_2,Group 346,1.94599015,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 346,9.58297279,To themselves in other bank,OUT
31.01.2018,C_2,Group 230,3.90476173,Money from other bank,IN
31.01.2018,C_2,Group 230,3.38964022,Own money from other bank,IN
31.01.2018,C_2,Group 230,0.09462982,To CB client in other bank,OUT
31.01.2018,C_2,Group 230,0.66599637,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 51,51.9034282,Money from other bank,IN
31.01.2018,C_2,Group 51,18.585297,Own money from other bank,IN
31.01.2018,C_2,Group 51,0.27829536,To CB client in other bank,OUT
31.01.2018,C_2,Group 51,41.32264619,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 51,12.9118769,To themselves in other bank,OUT
31.01.2018,C_2,Group 299,0.03785193,Own money from other bank,IN
31.01.2018,C_2,Group 299,0.01770298,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 112,9.16484841,Money from other bank,IN
31.01.2018,C_2,Group 112,5.11001038,Own money from other bank,IN
31.01.2018,C_2,Group 112,2.48933592,To CB client in other bank,OUT
31.01.2018,C_2,Group 112,2.72046412,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 112,8.6568875,To themselves in other bank,OUT
31.01.2018,C_2,Group 558,1.21039545,Money from other bank,IN
31.01.2018,C_2,Group 558,0.39149922,To CB client in other bank,OUT
31.01.2018,C_2,Group 558,3.85072607,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 558,0.31038582,To themselves in other bank,OUT
31.01.2018,C_2,Group 150,0.09277916,Own money from other bank,IN
31.01.2018,C_2,Group 150,0.0343317,To CB client in other bank,OUT
31.01.2018,C_2,Group 150,0.03087429,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 551,130.3345527,Money from other bank,IN
31.01.2018,C_2,Group 551,5.8935453,Own money from other bank,IN
31.01.2018,C_2,Group 551,0.65480481,To CB client in other bank,OUT
31.01.2018,C_2,Group 551,59.35973319,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 551,69.79895655,To themselves in other bank,OUT
31.01.2018,C_2,Group 8,0.47950126,Money from other bank,IN
31.01.2018,C_2,Group 8,0.75196642,To themselves in other bank,OUT
31.01.2018,C_2,Group 553,24.04948166,Money from other bank,IN
31.01.2018,C_2,Group 553,0.02725339,Own money from other bank,IN
31.01.2018,C_2,Group 553,0.39358196,To CB client in other bank,OUT
31.01.2018,C_2,Group 553,17.92197139,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 553,3.95969026,To themselves in other bank,OUT
31.01.2018,C_2,Group 19,0.01394489,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 197,5.57124925,Money from other bank,IN
31.01.2018,C_2,Group 197,0.02704585,To CB client in other bank,OUT
31.01.2018,C_2,Group 197,4.09027157,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 197,0.57156412,To themselves in other bank,OUT
31.01.2018,C_2,Group 396,49.68521401,Money from other bank,IN
31.01.2018,C_2,Group 396,64.04020405,To CB client in other bank,OUT
31.01.2018,C_2,Group 396,173.99162968,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 396,141.26813416,To themselves in other bank,OUT
31.01.2018,C_2,Group 478,0.07570386,Own money from other bank,IN
31.01.2018,C_2,Group 478,0.02247828,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 4,0.0000757,Money from other bank,IN
31.01.2018,C_2,Group 637,0.71134004,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 637,1.70712198,To themselves in other bank,OUT
31.01.2018,C_2,Group 251,7.80680915,Money from other bank,IN
31.01.2018,C_2,Group 251,0.61471532,Own money from other bank,IN
31.01.2018,C_2,Group 251,1.31203218,To CB client in other bank,OUT
31.01.2018,C_2,Group 251,13.54969308,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 251,1.03600729,To themselves in other bank,OUT
31.01.2018,C_2,Group 446,23.36951181,Money from other bank,IN
31.01.2018,C_2,Group 446,15.14077149,Own money from other bank,IN
31.01.2018,C_2,Group 446,1.254764,To CB client in other bank,OUT
31.01.2018,C_2,Group 446,34.75665882,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 446,2.64963501,To themselves in other bank,OUT
31.01.2018,C_2,Group 260,8.03675936,Own money from other bank,IN
31.01.2018,C_2,Group 260,0.55010931,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 190,34.21594585,Money from other bank,IN
31.01.2018,C_2,Group 190,9.52437801,Own money from other bank,IN
31.01.2018,C_2,Group 190,4.62315727,To CB client in other bank,OUT
31.01.2018,C_2,Group 190,39.75435687,To non-CB client in other bank,OUT
31.01.2018,C_2,Group 190,93.60220665,To themselves in other bank,OUT
31.01.2018,C_1,Group 281,0.00360602,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 373,0.0022867,Money from other bank,IN
31.01.2018,C_1,Group 373,0.67999799,To CB client in other bank,OUT
31.01.2018,C_1,Group 373,2.05069586,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 28,2.27111572,Own money from other bank,IN
31.01.2018,C_1,Group 214,0.56872027,Money from other bank,IN
31.01.2018,C_1,Group 214,0.03037523,To CB client in other bank,OUT
31.01.2018,C_1,Group 214,1.18310262,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 376,0.77596454,Own money from other bank,IN
31.01.2018,C_1,Group 376,0.24400489,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 455,0.06570634,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 455,0.12971856,To themselves in other bank,OUT
31.01.2018,C_1,Group 573,5.18693524,Money from other bank,IN
31.01.2018,C_1,Group 573,0.21098171,To CB client in other bank,OUT
31.01.2018,C_1,Group 573,0.52531585,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 573,4.10617231,To themselves in other bank,OUT
31.01.2018,C_1,Group 311,26.13875682,Own money from other bank,IN
31.01.2018,C_1,Group 311,1.58313683,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 311,27.47292986,To themselves in other bank,OUT
31.01.2018,C_1,Group 471,1.09770593,Own money from other bank,IN
31.01.2018,C_1,Group 272,0.64958937,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 146,0.02875072,Money from other bank,IN
31.01.2018,C_1,Group 146,0.22474469,Own money from other bank,IN
31.01.2018,C_1,Group 146,0.09510098,To CB client in other bank,OUT
31.01.2018,C_1,Group 146,0.2088669,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 146,0.07241074,To themselves in other bank,OUT
31.01.2018,C_1,Group 226,1.46371295,Money from other bank,IN
31.01.2018,C_1,Group 226,0.00792203,To CB client in other bank,OUT
31.01.2018,C_1,Group 226,1.01701397,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 477,0.00471969,Money from other bank,IN
31.01.2018,C_1,Group 477,13.47528662,Own money from other bank,IN
31.01.2018,C_1,Group 582,5.89578647,Money from other bank,IN
31.01.2018,C_1,Group 582,0.12498362,To CB client in other bank,OUT
31.01.2018,C_1,Group 582,1.31195573,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 582,0.31049937,To themselves in other bank,OUT
31.01.2018,C_1,Group 545,0.27821168,Own money from other bank,IN
31.01.2018,C_1,Group 545,0.09007133,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 388,0.0206076,Money from other bank,IN
31.01.2018,C_1,Group 388,1.48152449,Own money from other bank,IN
31.01.2018,C_1,Group 388,0.09177044,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 142,0.00639472,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 350,2.1926971,Money from other bank,IN
31.01.2018,C_1,Group 350,0.05188536,To CB client in other bank,OUT
31.01.2018,C_1,Group 350,2.16508303,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 609,7.92702663,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 609,0.00217018,To themselves in other bank,OUT
31.01.2018,C_1,Group 137,0.04411857,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 336,1.9105094,Money from other bank,IN
31.01.2018,C_1,Group 336,5.39389984,Own money from other bank,IN
31.01.2018,C_1,Group 336,0.00339249,To CB client in other bank,OUT
31.01.2018,C_1,Group 336,0.78060249,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 155,11.21033028,Money from other bank,IN
31.01.2018,C_1,Group 155,43.80058684,Own money from other bank,IN
31.01.2018,C_1,Group 155,0.01043285,To CB client in other bank,OUT
31.01.2018,C_1,Group 155,4.5218206,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 155,31.56014978,To themselves in other bank,OUT
31.01.2018,C_1,Group 498,16.35897517,Money from other bank,IN
31.01.2018,C_1,Group 498,0.02838895,Own money from other bank,IN
31.01.2018,C_1,Group 498,2.80654665,To CB client in other bank,OUT
31.01.2018,C_1,Group 498,3.80903106,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 498,0.85507507,To themselves in other bank,OUT
31.01.2018,C_1,Group 151,13.57692593,Money from other bank,IN
31.01.2018,C_1,Group 151,0.10220021,Own money from other bank,IN
31.01.2018,C_1,Group 151,0.03421412,To CB client in other bank,OUT
31.01.2018,C_1,Group 151,3.10719243,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 170,17.1404216,Money from other bank,IN
31.01.2018,C_1,Group 170,29.49725101,Own money from other bank,IN
31.01.2018,C_1,Group 170,12.95874902,To CB client in other bank,OUT
31.01.2018,C_1,Group 170,111.54474852,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 170,472.4217841,To themselves in other bank,OUT
31.01.2018,C_1,Group 403,0.01369296,To CB client in other bank,OUT
31.01.2018,C_1,Group 403,0.45398074,To non-CB client in other bank,OUT
31.01.2018,C_1,Group 400,4.08748037,Money from other bank,IN
31.01.2018,C_1,Group 400,15.95458795,Own money from other bank,IN
